Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Hang Time (secs)
2013-09-29 12:00,Regionals,Ambiguous Grey,134,D,3,1,Defense,Goal,,,Anonymous,Bulb,Panna,Katie,Furf,Wheez,Jessie,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,56,O,4,1,Offense,Catch,Birdo,Miggs,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,56,O,4,1,Offense,Throwaway,Miggs,Anonymous,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,56,O,4,1,Defense,D,,,Stacy,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,56,O,4,1,Offense,Goal,Alex,Birdo,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,84,D,4,2,Defense,Pull,,,Alex,Bill,Katie,Purifico,Birdo,Jill,Alex,Kelly,,,,,,4.868
2013-09-29 12:00,Regionals,Ambiguous Grey,84,D,4,2,Defense,Goal,,,Anonymous,Bill,Katie,Purifico,Birdo,Jill,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Ben,Mel,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Mel,Raha,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Raha,Zumba,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Zumba,Raha,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Raha,Ben,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Ben,Raha,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Raha,Mel,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Mel,Zumba,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Zumba,Raha,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Raha,Satell,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Throwaway,Satell,Anonymous,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Defense,Throwaway,,,Anonymous,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Satell,Raha,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Raha,Ben,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Ben,Furf,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Furf,Mel,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Mel,Satell,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Catch,Satell,Zumba,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,421,O,5,2,Offense,Goal,Zumba,Stacy,,Raha,Ben,Furf,Mel,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,69,D,5,3,Defense,Pull,,,Anonymous,Panna,Diana,Bill,Maddie,Purifico,Dre,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,69,D,5,3,Defense,Goal,,,Anonymous,Panna,Diana,Bill,Maddie,Purifico,Dre,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,147,O,6,3,Offense,Catch,Alex,Miggs,,Raha,Katie,Mel,Devlin,Birdo,Miggs,Alex,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,147,O,6,3,Offense,Catch,Miggs,Raha,,Raha,Katie,Mel,Devlin,Birdo,Miggs,Alex,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,147,O,6,3,Offense,Throwaway,Raha,Anonymous,,Raha,Katie,Mel,Devlin,Birdo,Miggs,Alex,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,147,O,6,3,Defense,Throwaway,,,Anonymous,Raha,Katie,Mel,Devlin,Birdo,Miggs,Alex,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,147,O,6,3,Offense,Goal,Alex,Mel,,Raha,Katie,Mel,Devlin,Birdo,Miggs,Alex,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,14,D,6,4,Defense,Pull,,,Ben,Grin,Ben,Katie,Wheez,Jessie,Jill,Papa,,,,,,3.635
2013-09-29 12:00,Regionals,Ambiguous Grey,14,D,6,4,Defense,Goal,,,Anonymous,Grin,Ben,Katie,Wheez,Jessie,Jill,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Catch,Miggs,Mel,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Catch,Mel,Alex,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Catch,Alex,Mel,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Catch,Mel,Alex,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Catch,Alex,Raha,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Catch,Raha,Alex,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Catch,Alex,Mel,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Throwaway,Mel,Anonymous,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Defense,Throwaway,,,Anonymous,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Catch,Miggs,Alex,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Throwaway,Alex,Anonymous,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Defense,D,,,Alex,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Catch,Miggs,Raha,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,140,O,7,4,Offense,Goal,Raha,Birdo,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,14,D,7,5,Defense,Pull,,,Panna,Panna,Ben,Katie,Purifico,Jessie,Jill,Papa,,,,,,6.522
2013-09-29 12:00,Regionals,Ambiguous Grey,14,D,7,5,Defense,Goal,,,Anonymous,Panna,Ben,Katie,Purifico,Jessie,Jill,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,35,O,8,5,Offense,Catch,Alex,Raha,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,35,O,8,5,Offense,Catch,Raha,Mel,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,35,O,8,5,Offense,Catch,Mel,Stacy,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,35,O,8,5,Offense,Catch,Stacy,Alex,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,35,O,8,5,Offense,Goal,Alex,Birdo,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,158,O,8,6,Offense,Catch,Birdo,Mel,,Raha,Ben,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,158,O,8,6,Offense,Throwaway,Mel,Anonymous,,Raha,Ben,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,158,O,8,6,Defense,Goal,,,Anonymous,Raha,Ben,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Offense,Catch,Satell,Katie,,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Offense,Throwaway,Katie,Anonymous,,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Defense,Throwaway,,,Anonymous,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Offense,Catch,Ben,Katie,,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Offense,Catch,Katie,Satell,,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Offense,Catch,Satell,Raha,,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Offense,Catch,Raha,Katie,,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Offense,Drop,Katie,Satell,,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Defense,Throwaway,,,Anonymous,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Offense,Catch,Ben,Zumba,,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,245,O,9,6,Offense,Goal,Zumba,Satell,,Raha,Ben,Katie,Furf,Zumba,Stacy,Satell,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,100,D,10,6,Defense,Pull,,,Bill,Panna,Diana,Bill,Maddie,Purifico,Dre,Papa,,,,,,5.601
2013-09-29 12:00,Regionals,Ambiguous Grey,100,D,10,6,Defense,D,,,Diana,Panna,Diana,Bill,Maddie,Purifico,Dre,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,100,D,10,6,Offense,Catch,Bill,Panna,,Panna,Diana,Bill,Maddie,Purifico,Dre,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,100,D,10,6,Offense,Goal,Panna,Bill,,Panna,Diana,Bill,Maddie,Purifico,Dre,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Defense,Pull,,,Ben,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,6.429
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Defense,Throwaway,,,Anonymous,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Catch,Wheez,Diana,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Catch,Diana,Bulb,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Catch,Bulb,BenJ,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Catch,BenJ,Diana,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Throwaway,Diana,Anonymous,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Defense,D,,,Bulb,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Catch,Wheez,Diana,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Catch,Diana,Wheez,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Throwaway,Wheez,Anonymous,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Defense,Throwaway,,,Anonymous,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Catch,Wheez,Ben,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Catch,Ben,Bulb,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Catch,Bulb,Maddie,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Throwaway,Maddie,Anonymous,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Defense,Throwaway,,,Anonymous,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Catch,Bulb,Diana,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Offense,Throwaway,Diana,Anonymous,,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,436,D,10,7,Defense,Goal,,,Anonymous,Bulb,Diana,Ben,Maddie,Wheez,Dre,BenJ,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,186,O,11,7,Offense,Catch,Miggs,Devlin,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,186,O,11,7,Offense,Catch,Devlin,Mel,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,186,O,11,7,Offense,Catch,Mel,Raha,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,186,O,11,7,Offense,Catch,Raha,Mel,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,186,O,11,7,Offense,Throwaway,Mel,Anonymous,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,186,O,11,7,Defense,D,,,Alex,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,186,O,11,7,Offense,Goal,Miggs,Birdo,,Raha,Mel,Devlin,Birdo,Miggs,Alex,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Defense,PullOb,,,Alex,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Defense,Throwaway,,,Anonymous,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Alex,Zumba,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Zumba,Kelly,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Kelly,Alex,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Alex,BenJ,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,BenJ,Katie,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Katie,Zumba,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Zumba,Katie,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Katie,Zumba,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Zumba,Bill,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Bill,Kelly,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Throwaway,Kelly,Anonymous,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Defense,Throwaway,,,Anonymous,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Throwaway,Alex,Anonymous,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Defense,Throwaway,,,Anonymous,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Alex,Katie,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Katie,Bill,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Bill,Jessie,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Jessie,Katie,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Katie,Zumba,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Zumba,Bill,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,Bill,BenJ,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Catch,BenJ,Jessie,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,432,D,12,7,Offense,Goal,Jessie,Alex,,Bill,Katie,Zumba,BenJ,Jessie,Alex,Kelly,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,155,D,12,8,Defense,PullOb,,,Panna,Panna,Grin,Diana,Furf,Purifico,Dre,Jill,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,155,D,12,8,Defense,Goal,,,Anonymous,Panna,Grin,Diana,Furf,Purifico,Dre,Jill,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,97,O,13,8,Offense,Catch,Raha,Miggs,,Bulb,Raha,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,97,O,13,8,Offense,Catch,Miggs,Raha,,Bulb,Raha,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,97,O,13,8,Offense,Catch,Raha,Mel,,Bulb,Raha,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,97,O,13,8,Offense,Catch,Mel,Miggs,,Bulb,Raha,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,97,O,13,8,Offense,Catch,Miggs,Mel,,Bulb,Raha,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,97,O,13,8,Offense,Catch,Mel,Bulb,,Bulb,Raha,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,97,O,13,8,Offense,Catch,Bulb,Miggs,,Bulb,Raha,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,97,O,13,8,Offense,Catch,Miggs,Birdo,,Bulb,Raha,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,97,O,13,8,Offense,Goal,Birdo,Bulb,,Bulb,Raha,Mel,Devlin,Birdo,Miggs,Stacy,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Defense,Pull,,,Anonymous,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Defense,D,,,Panna,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Panna,Satell,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Satell,Panna,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Panna,Jill,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Jill,Panna,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Panna,Bill,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Bill,Satell,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Satell,Bill,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Bill,Diana,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Diana,Bill,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Bill,Satell,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Satell,Panna,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Catch,Panna,Jill,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-29 12:00,Regionals,Ambiguous Grey,162,D,14,8,Offense,Goal,Jill,Satell,,Panna,Diana,Bill,Maddie,Jill,Satell,Papa,,,,,,
2013-09-28 12:34,Regionals,Tyrannis,147,D,1,0,Defense,Pull,,,Panna,Panna,Diana,Ben,Maddie,Purifico,Dre,Papa,,,,,,7.503
2013-09-28 12:34,Regionals,Tyrannis,147,D,1,0,Defense,Throwaway,,,Anonymous,Panna,Diana,Ben,Maddie,Purifico,Dre,Papa,,,,,,
2013-09-28 12:34,Regionals,Tyrannis,147,D,1,0,Offense,Catch,Ben,Purifico,,Panna,Diana,Ben,Maddie,Purifico,Dre,Papa,,,,,,
2013-09-28 12:34,Regionals,Tyrannis,147,D,1,0,Offense,Catch,Purifico,Diana,,Panna,Diana,Ben,Maddie,Purifico,Dre,Papa,,,,,,
